Fund Custody Code;External Fund Identifier;PTG Name;Trade Date;Settlement Date;Maturity Date;Transaction ID;Fund Manager Reference;Transaction Type;Transaction Description;Reversal Flag;Security Name;Collateral Counterparty Name;ISIN Code;Security Description;Quantity;Currency;Price;Gross Amount;Interest;Brokerage;Tax;Expenses;Net Amount;Buy Currency;Purchase Amount;Sell Currency;Sold Amount;FX Rate;Deposit Amount;Deposit Rate;No. of Days;Collateral Counterparty BIC Code;Fund Manager BIC Code;Bloomberg Code
15222;19051Z5908260COLIN;CHALLENGE INT INCOME FD COLLATERAL;31/05/2017;31/05/2017;;015222SE00020000;SWBC 4439979-3359144;SE;CASH WITHDRAWAL;N;;RBC INVESTOR SERVICES BANK S.A.;;;0;EUR;0;0;0;0;0;0;-510000;;0;;0;0;0;0;0;FETALULL;;
15224;19052Z5908260COLIN;CHALLENGE INT BOND FD COLLATERAL;31/05/2017;31/05/2017;;015224SE00016000;SWBC 4439945-3359141;SE;CASH WITHDRAWAL;N;;RBC INVESTOR SERVICES BANK S.A.;;;0;EUR;0;0;0;0;0;0;-510000;;0;;0;0;0;0;0;FETALULL;;
15210;15167Z5908260COLIN;GLOBAL HIGH YIELD COLLATERAL;31/05/2017;01/06/2017;;015210EE00033000;SWBC 4441711-3361190;EE;CASH DIRECT ENTRY;N;;RBC INVESTOR SERVICES BANK S.A.;;;0;EUR;0;0;0;0;0;0;270000;;0;;0;0;0;0;0;FETALULL;;
18077;17169Z5921873COLIN;EQUILIBRIUM/18008/MSTANLEY/COL OTC;31/05/2017;31/05/2017;;018077SE00113000;TRANSACTION REF GT5YO1J3CZLPFI;SE;CASH WITHDRAWAL;N;;MORGAN STANLEY AND CO. INTL PLC;;;0;EUR;0;0;0;0;0;0;-220000;;0;;0;0;0;0;0;MSLNGB2X;;
19642;15156Z5908260COLIN;COUPON STRATEGY COLLECT-COLLAT-MLI;31/05/2017;01/06/2017;;019642SE00036000;SWBC 4441735-3361184;SE;CASH WITHDRAWAL;N;;MERRILL LYNCH INTERNATIONAL;;;0;EUR;0;0;0;0;0;0;-280000;;0;;0;0;0;0;0;MLILGB3L;;
19872;19053Z5908260COLIN;CH NORTH AMERICA EQ MAML-COLL-MLI;31/05/2017;01/06/2017;;019872SE00016000;SWBC 4441713-3361181;SE;CASH WITHDRAWAL;N;;MERRILL LYNCH INTERNATIONAL;;;0;EUR;0;0;0;0;0;0;-340000;;0;;0;0;0;0;0;MLILGB3L;;
11459;11335Z8719429COLOUT;MEDIOLANUM SPEC. SCV-SIF DIV INC;23/05/2017;23/05/2017;;011459EE00138000;DFS#D293EEC519677894/;EE;CASH DIRECT ENTRY;Y;;MORGAN STANLEY AND CO. INTL PLC;;;0;EUR;0;0;0;0;0;0;-3768932.98;;0;;0;0;0;0;0;MSLNGB2X;;
11459;11335Z8719429COLOUT;MEDIOLANUM SPEC. SCV-SIF DIV INC;23/05/2017;23/05/2017;;011459EE00139000;DFS#D293EEC955405F94/;EE;CASH DIRECT ENTRY;Y;;GOLDMAN SACHS INTERNATIONAL;;;0;USD;0;0;0;0;0;0;-4776582.88;;0;;0;0;0;0;0;GSILGB2X;;
19795;19044Z5908260COLIN;CH SOLIDITY & RETURN FUND-COLL-MLI;31/05/2017;01/06/2017;;019795SE00009000;SWBC 4441714-3361183;SE;CASH WITHDRAWAL;N;;MERRILL LYNCH INTERNATIONAL;;;0;EUR;0;0;0;0;0;0;-120000;;0;;0;0;0;0;0;MLILGB3L;;
14814;14737Z8719429COLOUT;COUPON STRATEGY COLLECTION;31/05/2017;01/06/2017;;014814TP00782000;SWCC 4441737-3361185;TP;CASH TRANSFER BETWEEN PORTFOLIOS;N;;BANK OF AMERICA NA;;;0;EUR;0;0;0;0;0;0;420000;;0;;0;0;0;0;0;BOFAGB22;;
19650;15266Z5908260COLIN;NEW OPP COLLECT - COLL - JPM;05/05/2017;05/05/2017;;019650EE00001000;SWBC 4407523-3327234;EE;CASH DIRECT ENTRY;Y;;JPMORGAN CHASE BANK N.A.;;;0;EUR;0;0;0;0;0;0;-340000;;0;;0;0;0;0;0;CHASGB2L;;
18077;17169Z5921873COLIN;EQUILIBRIUM/18008/MSTANLEY/COL OTC;01/06/2017;01/06/2017;;018077EE00120000;TRANSACTION NUM GT5YO1J3EFNF4Q;EE;CASH DIRECT ENTRY;N;;MORGAN STANLEY AND CO. INTL PLC;;;0;EUR;0;0;0;0;0;0;960000;;0;;0;0;0;0;0;MSLNGB2X;;
18077;17169Z5921873COLIN;EQUILIBRIUM/18008/MSTANLEY/COL OTC;01/06/2017;01/06/2017;;018008TP00135000;ARRETE DE COMPTE;TP;CASH TRANSFER BETWEEN PORTFOLIOS;N;;MORGAN STANLEY AND CO. INTL PLC;;;0;EUR;0;0;0;0;0;0;1963.01;;0;;0;0;0;0;0;MSLNGB2X;;
17550;17169Z5970552COLIN;MEDIO PIMCO INFL/14018/UBS/COL OTC;01/06/2017;01/06/2017;;014018TP00609000;ARRETE DE COMPTE;TP;CASH TRANSFER BETWEEN PORTFOLIOS;N;;UBS AG LONDON BRANCH;;;0;EUR;0;0;0;0;0;0;46.67;;0;;0;0;0;0;0;UBSWGB55;;
14814;14737Z8719429COLOUT;COUPON STRATEGY COLLECTION;01/06/2017;02/06/2017;;014814TP00783000;SWCC 4443134-3362445;TP;CASH TRANSFER BETWEEN PORTFOLIOS;N;;MORGAN STANLEY AND CO. INTL PLC;;;0;EUR;0;0;0;0;0;0;200000;;0;;0;0;0;0;0;MSLNGB2X;;
11156;10594Z8719429COLOUT;CHALLEN SOLIDITY & RETURN FUND MAML;01/06/2017;01/06/2017;;011156TP00362000;SWCC 4444114-3363526;TP;CASH TRANSFER BETWEEN PORTFOLIOS;N;;BNP PARIBAS LONDON BRANCH;;;0;EUR;0;0;0;0;0;0;-240000;;0;;0;0;0;0;0;BNPAGB22;;
15211;15162Z5908260COLIN;EQUITY POWER COUPON COLLECT COLLAT;01/06/2017;02/06/2017;;015211SE00003000;/BNF/2024;SE;CASH WITHDRAWAL;N;;RBC INVESTOR SERVICES BANK S.A.;;;0;EUR;0;0;0;0;0;0;-1070000;;0;;0;0;0;0;0;FETALULL;;
15214;15165Z5908260COLIN;EUROPEAN COLLECTION COLLATERAL;01/06/2017;02/06/2017;;015214SE00010000;/BNF/2023;SE;CASH WITHDRAWAL;N;;RBC INVESTOR SERVICES BANK S.A.;;;0;EUR;0;0;0;0;0;0;-1870000;;0;;0;0;0;0;0;FETALULL;;
15215;15164Z5908260COLIN;GLOBAL TECH COLLECTION COLLATERAL;01/06/2017;02/06/2017;;015215SE00004000;/BNF/2022;SE;CASH WITHDRAWAL;N;;RBC INVESTOR SERVICES BANK S.A.;;;0;EUR;0;0;0;0;0;0;-1110000;;0;;0;0;0;0;0;FETALULL;;
15216;15163Z5908260COLIN;DYNAMIC COLLECTION COLLATERAL;01/06/2017;02/06/2017;;015216SE00004000;/BNF/2025;SE;CASH WITHDRAWAL;N;;RBC INVESTOR SERVICES BANK S.A.;;;0;EUR;0;0;0;0;0;0;-860000;;0;;0;0;0;0;0;FETALULL;;
15217;15161Z5908260COLIN;MED BLACKROCK GLBL SLTN COLLATERAL;01/06/2017;02/06/2017;;015217SE00016000;/BNF/2040;SE;CASH WITHDRAWAL;N;;RBC INVESTOR SERVICES BANK S.A.;;;0;EUR;0;0;0;0;0;0;-4240000;;0;;0;0;0;0;0;FETALULL;;
15218;15160Z5908260COLIN;MED JP MORGAN GLBL SLTN COLLATERAL;01/06/2017;02/06/2017;;015218SE00020000;/BNF/2045;SE;CASH WITHDRAWAL;N;;RBC INVESTOR SERVICES BANK S.A.;;;0;EUR;0;0;0;0;0;0;-4290000;;0;;0;0;0;0;0;FETALULL;;
15219;15159Z5908260COLIN;MEDIO M STANLEY GBL SLTN COLLATERAL;01/06/2017;02/06/2017;;015219SE00024000;/BNF/2068;SE;CASH WITHDRAWAL;N;;RBC INVESTOR SERVICES BANK S.A.;;;0;EUR;0;0;0;0;0;0;-5350000;;0;;0;0;0;0;0;FETALULL;;
15219;15159Z5908260COLIN;MEDIO M STANLEY GBL SLTN COLLATERAL;02/06/2017;05/06/2017;;015219SE00025000;/BNF/2079;SE;CASH WITHDRAWAL;N;;RBC INVESTOR SERVICES BANK S.A.;;;0;EUR;0;0;0;0;0;0;-310000;;0;;0;0;0;0;0;FETALULL;;
15220;15157Z5908260COLIN;MEDIO DWS MEGATREND SLTN COLLATERAL;01/06/2017;02/06/2017;;015220SE00011000;/BNF/1985;SE;CASH WITHDRAWAL;N;;RBC INVESTOR SERVICES BANK S.A.;;;0;EUR;0;0;0;0;0;0;-2170000;;0;;0;0;0;0;0;FETALULL;;
15221;15156Z5908260COLIN;COUPON STRAT COLLECTION COLLATERAL;01/06/2017;02/06/2017;;015221SE00032000;/BNF/2065;SE;CASH WITHDRAWAL;N;;RBC INVESTOR SERVICES BANK S.A.;;;0;EUR;0;0;0;0;0;0;-53010000;;0;;0;0;0;0;0;FETALULL;;
15221;15156Z5908260COLIN;COUPON STRAT COLLECTION COLLATERAL;02/06/2017;05/06/2017;;015221SE00033000;/BNF/2093;SE;CASH WITHDRAWAL;N;;RBC INVESTOR SERVICES BANK S.A.;;;0;EUR;0;0;0;0;0;0;-3670000;;0;;0;0;0;0;0;FETALULL;;
15222;19051Z5908260COLIN;CHALLENGE INT INCOME FD COLLATERAL;01/06/2017;02/06/2017;;015222SE00021000;/BNF/2070;SE;CASH WITHDRAWAL;N;;RBC INVESTOR SERVICES BANK S.A.;;;0;EUR;0;0;0;0;0;0;-6040000;;0;;0;0;0;0;0;FETALULL;;
15209;15158Z5908260COLIN;PREMIUM COUPON COLLECTION COLATERAL;01/06/2017;02/06/2017;;015209SE00004000;/BNF/1995;SE;CASH WITHDRAWAL;N;;RBC INVESTOR SERVICES BANK S.A.;;;0;EUR;0;0;0;0;0;0;-310000;;0;;0;0;0;0;0;FETALULL;;
15209;15158Z5908260COLIN;PREMIUM COUPON COLLECTION COLATERAL;02/06/2017;05/06/2017;;015209SE00005000;/BNF/2081;SE;CASH WITHDRAWAL;N;;RBC INVESTOR SERVICES BANK S.A.;;;0;EUR;0;0;0;0;0;0;-440000;;0;;0;0;0;0;0;FETALULL;;
15210;15167Z5908260COLIN;GLOBAL HIGH YIELD COLLATERAL;01/06/2017;02/06/2017;;015210SE00034000;/BNF/2071;SE;CASH WITHDRAWAL;N;;RBC INVESTOR SERVICES BANK S.A.;;;0;EUR;0;0;0;0;0;0;-60020000;;0;;0;0;0;0;0;FETALULL;;
19071;18438Z5908260COLIN;EUROPEAN COUPON STRATEGY COLLECTIONCOLLATERAL A/C;01/06/2017;02/06/2017;;019071SE00002000;/BNF/2062;SE;CASH WITHDRAWAL;N;;;;;0;EUR;0;0;0;0;0;0;-420000;;0;;0;0;0;0;0;;;
19641;15156Z5908260COLIN;COUPON STRATEGY COLLECT-COLLAT-JPM;02/06/2017;02/06/2017;;019641EE00010000;4445743-3365115;EE;CASH DIRECT ENTRY;N;;JPMORGAN CHASE BANK N.A.;;;0;EUR;0;0;0;0;0;0;490000;;0;;0;0;0;0;0;CHASGB2L;;
15225;19053Z5908260COLIN;CHALLENGE NORTH AMERICA COLLATERAL;01/06/2017;02/06/2017;;015225SE00013000;/BNF/2001;SE;CASH WITHDRAWAL;N;;RBC INVESTOR SERVICES BANK S.A.;;;0;EUR;0;0;0;0;0;0;-1140000;;0;;0;0;0;0;0;FETALULL;;
15363;15266Z5908260COLIN;MEDIO NEW OPPORT. COLLECTION COLL;01/06/2017;02/06/2017;;015363SE00011000;/BNF/1993;SE;CASH WITHDRAWAL;N;;RBC INVESTOR SERVICES BANK S.A.;;;0;EUR;0;0;0;0;0;0;-2450000;;0;;0;0;0;0;0;FETALULL;;
15210;15167Z5908260COLIN;GLOBAL HIGH YIELD COLLATERAL;02/06/2017;05/06/2017;;015210SE00035000;/BNF/2085;SE;CASH WITHDRAWAL;N;;RBC INVESTOR SERVICES BANK S.A.;;;0;EUR;0;0;0;0;0;0;-3470000;;0;;0;0;0;0;0;FETALULL;;
15223;19050Z5908260COLIN;CHALLENGE INTL EQUITY COLLATERAL;01/06/2017;02/06/2017;;015223SE00012000;/BNF/2047;SE;CASH WITHDRAWAL;N;;RBC INVESTOR SERVICES BANK S.A.;;;0;EUR;0;0;0;0;0;0;-2620000;;0;;0;0;0;0;0;FETALULL;;
15224;19052Z5908260COLIN;CHALLENGE INT BOND FD COLLATERAL;01/06/2017;02/06/2017;;015224SE00017000;/BNF/2069;SE;CASH WITHDRAWAL;N;;RBC INVESTOR SERVICES BANK S.A.;;;0;EUR;0;0;0;0;0;0;-6070000;;0;;0;0;0;0;0;FETALULL;;
15226;19054Z5908260COLIN;CHALLENGE EURO EQUITY COLLATERAL;01/06/2017;02/06/2017;;015226SE00004000;/BNF/2015;SE;CASH WITHDRAWAL;N;;RBC INVESTOR SERVICES BANK S.A.;;;0;EUR;0;0;0;0;0;0;-430000;;0;;0;0;0;0;0;FETALULL;;
16264;16147Z5908260COLIN;CONV STRATEGY COLLECT COLLATERAL;01/06/2017;02/06/2017;;016264SE00029000;/BNF/2063;SE;CASH WITHDRAWAL;N;;RBC INVESTOR SERVICES BANK S.A.;;;0;EUR;0;0;0;0;0;0;-11410000;;0;;0;0;0;0;0;FETALULL;;
16264;16147Z5908260COLIN;CONV STRATEGY COLLECT COLLATERAL;02/06/2017;05/06/2017;;016264SE00030000;/BNF/2092;SE;CASH WITHDRAWAL;N;;RBC INVESTOR SERVICES BANK S.A.;;;0;EUR;0;0;0;0;0;0;-350000;;0;;0;0;0;0;0;FETALULL;;
16265;16148Z5908260COLIN;INFRAST OPP COLLECTION COLLATERAL;01/06/2017;02/06/2017;;016265SE00021000;/BNF/2067;SE;CASH WITHDRAWAL;N;;RBC INVESTOR SERVICES BANK S.A.;;;0;EUR;0;0;0;0;0;0;-4760000;;0;;0;0;0;0;0;FETALULL;;
16265;16148Z5908260COLIN;INFRAST OPP COLLECTION COLLATERAL;02/06/2017;05/06/2017;;016265SE00022000;/BNF/2086;SE;CASH WITHDRAWAL;N;;RBC INVESTOR SERVICES BANK S.A.;;;0;EUR;0;0;0;0;0;0;-320000;;0;;0;0;0;0;0;FETALULL;;
15211;15162Z5908260COLIN;EQUITY POWER COUPON COLLECT COLLAT;02/06/2017;05/06/2017;;015211SE00004000;/BNF/2088;SE;CASH WITHDRAWAL;N;;RBC INVESTOR SERVICES BANK S.A.;;;0;EUR;0;0;0;0;0;0;-490000;;0;;0;0;0;0;0;FETALULL;;
15212;15168Z5908260COLIN;US COLLECTION COLLATERAL;01/06/2017;02/06/2017;;015212SE00011000;/BNF/1996;SE;CASH WITHDRAWAL;N;;RBC INVESTOR SERVICES BANK S.A.;;;0;EUR;0;0;0;0;0;0;-1910000;;0;;0;0;0;0;0;FETALULL;;
19543;15167Z5908260COLIN;GLOBAL HIGH YIELD FUND-COLLAT-MLI;02/06/2017;05/06/2017;;019543EE00003000;SWBC 4445681-3365818;EE;CASH DIRECT ENTRY;N;;MERRILL LYNCH INTERNATIONAL;;;0;EUR;0;0;0;0;0;0;260000;;0;;0;0;0;0;0;MLILGB3L;;
19642;15156Z5908260COLIN;COUPON STRATEGY COLLECT-COLLAT-MLI;02/06/2017;05/06/2017;;019642EE00027000;SWBC 4445727-3365822;EE;CASH DIRECT ENTRY;N;;MERRILL LYNCH INTERNATIONAL;;;0;EUR;0;0;0;0;0;0;790000;;0;;0;0;0;0;0;MLILGB3L;;
19872;19053Z5908260COLIN;CH NORTH AMERICA EQ MAML-COLL-MLI;02/06/2017;05/06/2017;;019872EE00015000;SWBC 4445721-3365819;EE;CASH DIRECT ENTRY;N;;MERRILL LYNCH INTERNATIONAL;;;0;EUR;0;0;0;0;0;0;320000;;0;;0;0;0;0;0;MLILGB3L;;
19795;19044Z5908260COLIN;CH SOLIDITY & RETURN FUND-COLL-MLI;02/06/2017;05/06/2017;;019795EE00011000;SWBC 4445726-3365820;EE;CASH DIRECT ENTRY;N;;MERRILL LYNCH INTERNATIONAL;;;0;EUR;0;0;0;0;0;0;300000;;0;;0;0;0;0;0;MLILGB3L;;
19544;15167Z5908260COLIN;GLOBAL HIGH YIELD FUND-COLLAT-MSI;05/06/2017;05/06/2017;;019544EE00005000;;EE;CASH DIRECT ENTRY;N;;MORGAN STANLEY AND CO. INTL PLC;;;0;EUR;0;0;0;0;0;0;270000;;0;;0;0;0;0;0;MSLNGB2X;;
18077;17169Z5921873COLIN;EQUILIBRIUM/18008/MSTANLEY/COL OTC;05/06/2017;05/06/2017;;018077SE00114000;TRANSACTION REF GT5YUVJ3K6WY6A;SE;CASH WITHDRAWAL;N;;MORGAN STANLEY AND CO. INTL PLC;;;0;EUR;0;0;0;0;0;0;-8560000;;0;;0;0;0;0;0;MSLNGB2X;;
14814;14737Z8719429COLOUT;COUPON STRATEGY COLLECTION;02/06/2017;05/06/2017;;014814TP00784000;SWCC 4445729-3365824;TP;CASH TRANSFER BETWEEN PORTFOLIOS;N;;BANK OF AMERICA NA;;;0;EUR;0;0;0;0;0;0;-420000;;0;;0;0;0;0;0;BOFAGB22;;
11156;10594Z8719429COLOUT;CHALLEN SOLIDITY & RETURN FUND MAML;02/06/2017;05/06/2017;;011156TP00363000;SWCC 4446195-3365825;TP;CASH TRANSFER BETWEEN PORTFOLIOS;N;;BNP PARIBAS LONDON BRANCH;;;0;EUR;0;0;0;0;0;0;-190000;;0;;0;0;0;0;0;BNPAGB22;;
14018;13883Z5970552COLOUT;MEDIO PIMCO INFLATION STRAT SLTN;05/06/2017;05/06/2017;;014018TP00610000;SWCC 000700700012941;TP;CASH TRANSFER BETWEEN PORTFOLIOS;N;;CITIBANK NA;;;0;EUR;0;0;0;0;0;0;-1120000;;0;;0;0;0;0;0;CITIGB2L;;
19543;15167Z5908260COLIN;GLOBAL HIGH YIELD FUND-COLLAT-MLI;06/06/2017;06/06/2017;;019543SE00003000;SWBC 4447711-3367063;SE;CASH WITHDRAWAL;N;;MERRILL LYNCH INTERNATIONAL;;;0;EUR;0;0;0;0;0;0;-420000;;0;;0;0;0;0;0;MLILGB3L;;
19544;15167Z5908260COLIN;GLOBAL HIGH YIELD FUND-COLLAT-MSI;06/06/2017;06/06/2017;;019544SE00004000;;SE;CASH WITHDRAWAL;N;;MORGAN STANLEY AND CO. INTL PLC;;;0;EUR;0;0;0;0;0;0;-230000;;0;;0;0;0;0;0;MSLNGB2X;;
15210;15167Z5908260COLIN;GLOBAL HIGH YIELD COLLATERAL;06/06/2017;07/06/2017;;015210EE00034000;;EE;CASH DIRECT ENTRY;N;;RBC INVESTOR SERVICES BANK S.A.;;;0;EUR;0;0;0;0;0;0;3240000;;0;;0;0;0;0;0;FETALULL;;
19642;15156Z5908260COLIN;COUPON STRATEGY COLLECT-COLLAT-MLI;06/06/2017;06/06/2017;;019642SE00037000;SWBC 4447614-3367061;SE;CASH WITHDRAWAL;N;;MERRILL LYNCH INTERNATIONAL;;;0;EUR;0;0;0;0;0;0;-790000;;0;;0;0;0;0;0;MLILGB3L;;
19872;19053Z5908260COLIN;CH NORTH AMERICA EQ MAML-COLL-MLI;06/06/2017;06/06/2017;;019872SE00017000;SWBC 4447714-3367064;SE;CASH WITHDRAWAL;N;;MERRILL LYNCH INTERNATIONAL;;;0;EUR;0;0;0;0;0;0;-320000;;0;;0;0;0;0;0;MLILGB3L;;
18077;17169Z5921873COLIN;EQUILIBRIUM/18008/MSTANLEY/COL OTC;06/06/2017;06/06/2017;;018077SE00115000;TRANSACTION NUM GT5YUVJ3LKQQYA;SE;CASH WITHDRAWAL;N;;MORGAN STANLEY AND CO. INTL PLC;;;0;EUR;0;0;0;0;0;0;-300000;;0;;0;0;0;0;0;MSLNGB2X;;
20226;19055Z5908260COLIN;CHALLENGE PACIFIC EQUITY COLLAT-MSI;06/06/2017;06/06/2017;;020226EE00005000;;EE;CASH DIRECT ENTRY;N;;MORGAN STANLEY AND CO. INTL PLC;;;0;EUR;0;0;0;0;0;0;240000;;0;;0;0;0;0;0;MSLNGB2X;;
19641;15156Z5908260COLIN;COUPON STRATEGY COLLECT-COLLAT-JPM;06/06/2017;06/06/2017;;019641EE00011000;;EE;CASH DIRECT ENTRY;N;;JPMORGAN CHASE BANK N.A.;;;0;EUR;0;0;0;0;0;0;300000;;0;;0;0;0;0;0;CHASGB2L;;
19543;15167Z5908260COLIN;GLOBAL HIGH YIELD FUND-COLLAT-MLI;06/06/2017;07/06/2017;;019543SE00004000;SWBC 4449821-3369132;SE;CASH WITHDRAWAL;N;;MERRILL LYNCH INTERNATIONAL;;;0;EUR;0;0;0;0;0;0;-170000;;0;;0;0;0;0;0;MLILGB3L;;
15221;15156Z5908260COLIN;COUPON STRAT COLLECTION COLLATERAL;06/06/2017;07/06/2017;;015221EE00032000;;EE;CASH DIRECT ENTRY;N;;RBC INVESTOR SERVICES BANK S.A.;;;0;EUR;0;0;0;0;0;0;3110000;;0;;0;0;0;0;0;FETALULL;;
10355;569Z8719429COLOUT;CHALLENGE NORTH AMERICA EQUITY MAML;06/06/2017;07/06/2017;;010355TP00476000;SWCC 4449860-3369158;TP;CASH TRANSFER BETWEEN PORTFOLIOS;N;;BANK OF AMERICA NA;;;0;EUR;0;0;0;0;0;0;410000;;0;;0;0;0;0;0;BOFAGB22;;
14814;14737Z8719429COLOUT;COUPON STRATEGY COLLECTION;06/06/2017;06/06/2017;;014814TP00785000;SWCC 4447642-3367062;TP;CASH TRANSFER BETWEEN PORTFOLIOS;N;;BANK OF AMERICA NA;;;0;EUR;0;0;0;0;0;0;370000;;0;;0;0;0;0;0;BOFAGB22;;
14814;14737Z8719429COLOUT;COUPON STRATEGY COLLECTION;06/06/2017;07/06/2017;;014814TP00786000;SWCC 4449783-3369131;TP;CASH TRANSFER BETWEEN PORTFOLIOS;N;;BANK OF AMERICA NA;;;0;EUR;0;0;0;0;0;0;610000;;0;;0;0;0;0;0;BOFAGB22;;
10355;569Z8719429COLOUT;CHALLENGE NORTH AMERICA EQUITY MAML;06/06/2017;06/06/2017;;010355TP00475000;SWCC 4447717-3367066;TP;CASH TRANSFER BETWEEN PORTFOLIOS;N;;MORGAN STANLEY AND CO. INTL PLC;;;0;EUR;0;0;0;0;0;0;120000;;0;;0;0;0;0;0;MSLNGB2X;;
14018;13883Z5970552COLOUT;MEDIO PIMCO INFLATION STRAT SLTN;06/06/2017;07/06/2017;;014018TP00611000;SWCC 000700700012942;TP;CASH TRANSFER BETWEEN PORTFOLIOS;N;;GOLDMAN SACHS BANK USA;;;0;EUR;0;0;0;0;0;0;-290000;;0;;0;0;0;0;0;GSCMUS33;;
19544;15167Z5908260COLIN;GLOBAL HIGH YIELD FUND-COLLAT-MSI;07/06/2017;07/06/2017;;019544SE00005000;SWBC 4451635-3370887;SE;CASH WITHDRAWAL;N;;MORGAN STANLEY AND CO. INTL PLC;;;0;EUR;0;0;0;0;0;0;-180000;;0;;0;0;0;0;0;MSLNGB2X;;
18077;17169Z5921873COLIN;EQUILIBRIUM/18008/MSTANLEY/COL OTC;07/06/2017;07/06/2017;;018077EE00122000;TRANSACTION NUM GT5YVBJ3MZYX25;EE;CASH DIRECT ENTRY;N;;MORGAN STANLEY AND CO. INTL PLC;;;0;EUR;0;0;0;0;0;0;170000;;0;;0;0;0;0;0;MSLNGB2X;;
14018;13883Z5970552COLOUT;MEDIO PIMCO INFLATION STRAT SLTN;07/06/2017;08/06/2017;;014018TP00612000;SWCC 000700700012944;TP;CASH TRANSFER BETWEEN PORTFOLIOS;N;;BANK OF AMERICA N.A, CHARLOTTE NC;;;0;EUR;0;0;0;0;0;0;310000;;0;;0;0;0;0;0;BOFAUS6SGDS;;
16265;16148Z5908260COLIN;INFRAST OPP COLLECTION COLLATERAL;08/06/2017;08/06/2017;;016265EE00026000;SWBC 4453766-3372760;EE;CASH DIRECT ENTRY;N;;RBC INVESTOR SERVICES BANK S.A.;;;0;EUR;0;0;0;0;0;0;500000;;0;;0;0;0;0;0;FETALULL;;
19647;15266Z5908260COLIN;NEW OPP COLLECT - COLL - BNP;08/06/2017;08/06/2017;;019647EE00001000;SWBC 4453482-3372640;EE;CASH DIRECT ENTRY;N;;BNP PARIBAS LONDON BRANCH;;;0;EUR;0;0;0;0;0;0;180000;;0;;0;0;0;0;0;BNPAGB22;;
19650;15266Z5908260COLIN;NEW OPP COLLECT - COLL - JPM;08/06/2017;08/06/2017;;019650EE00002000;SWBC 4453768-3372758;EE;CASH DIRECT ENTRY;N;;JPMORGAN CHASE BANK N.A.;;;0;EUR;0;0;0;0;0;0;650000;;0;;0;0;0;0;0;CHASGB2L;;
16264;16147Z5908260COLIN;CONV STRATEGY COLLECT COLLATERAL;08/06/2017;08/06/2017;;016264EE00027000;SWBC 4453763-3372764;EE;CASH DIRECT ENTRY;N;;RBC INVESTOR SERVICES BANK S.A.;;;0;EUR;0;0;0;0;0;0;400000;;0;;0;0;0;0;0;FETALULL;;
15221;15156Z5908260COLIN;COUPON STRAT COLLECTION COLLATERAL;08/06/2017;08/06/2017;;015221EE00033000;SWBC 4453764-3372763;EE;CASH DIRECT ENTRY;N;;RBC INVESTOR SERVICES BANK S.A.;;;0;EUR;0;0;0;0;0;0;3800000;;0;;0;0;0;0;0;FETALULL;;
15219;15159Z5908260COLIN;MEDIO M STANLEY GBL SLTN COLLATERAL;08/06/2017;08/06/2017;;015219EE00025000;SWBC 4453767-3372759;EE;CASH DIRECT ENTRY;N;;RBC INVESTOR SERVICES BANK S.A.;;;0;EUR;0;0;0;0;0;0;480000;;0;;0;0;0;0;0;FETALULL;;
15210;15167Z5908260COLIN;GLOBAL HIGH YIELD COLLATERAL;08/06/2017;08/06/2017;;015210EE00035000;SWBC 4453765-3372761;EE;CASH DIRECT ENTRY;N;;RBC INVESTOR SERVICES BANK S.A.;;;0;EUR;0;0;0;0;0;0;2840000;;0;;0;0;0;0;0;FETALULL;;
10355;569Z8719429COLOUT;CHALLENGE NORTH AMERICA EQUITY MAML;08/06/2017;08/06/2017;;010355TP00477000;SWCC 4452847-3372190;TP;CASH TRANSFER BETWEEN PORTFOLIOS;N;;BANK OF AMERICA NA;;;0;EUR;0;0;0;0;0;0;550000;;0;;0;0;0;0;0;BOFAGB22;;
10362;1292Z8719429COLOUT;CHALLENGE CYCLICAL MAML;08/06/2017;08/06/2017;;010362TP00240000;SWCC 4452785-3372187;TP;CASH TRANSFER BETWEEN PORTFOLIOS;N;;BANK OF AMERICA NA;;;0;EUR;0;0;0;0;0;0;370000;;0;;0;0;0;0;0;BOFAUS3N;;
2350;1623Z8719429COLOUT;EQUITY POWER COUPON COLLECTION CASH;08/06/2017;08/06/2017;;002350TPA0623000;SWCC 4452636-3372182;TP;CASH TRANSFER BETWEEN PORTFOLIOS;N;;BANK OF AMERICA NA;;;0;EUR;0;0;0;0;0;0;490000;;0;;0;0;0;0;0;BOFAGB22;;
14814;14737Z8719429COLOUT;COUPON STRATEGY COLLECTION;08/06/2017;08/06/2017;;014814TP00787000;SWCC 4452608-3372181;TP;CASH TRANSFER BETWEEN PORTFOLIOS;N;;BANK OF AMERICA NA;;;0;EUR;0;0;0;0;0;0;1310000;;0;;0;0;0;0;0;BOFAGB22;;
16250;16133Z8719429COLOUT;INFRASTRUCTURE OPP COLLECTION;08/06/2017;08/06/2017;;016250TP00408000;SWCC 4452759-3372185;TP;CASH TRANSFER BETWEEN PORTFOLIOS;N;;BANK OF AMERICA NA;;;0;EUR;0;0;0;0;0;0;290000;;0;;0;0;0;0;0;BOFAUS3N;;
